session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted,Rational
150430_1211,5,6,1,0.20405272,0.95717168,3,1,-3,AGV,NSQ,1,-1,0,0.46000001,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,32,31.0,,,,0,3,-7,0,0.46000001,,18,,1,-1,2,0.31676036,3,,1,3,-7,3,1,3,6,4,3,1,3,,,24,female,,4,Die Linke,,1,8,,,,,,1.0,-1.0,-1.0,-1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,NSQ,AGV,706,-1,0,0,1,0,0.5,0.0,AGV vs. NSQ,positive,0.0,1.0,0,1,7_1,0,1,1,0,Value 3,0,0.0,,1.0,,Left-skewed,0.0,0.0,0.0,,0.0,3,0.0,1,0
150430_1211,5,2,2,0.71604931,0.68914151,1,1,5,AGV,AGV,2,-1,0,0.039999999,-1.0,1.0,-1.0,,-1.0,-1.0,,-1,,,,1,35,5.0,,,,1,1,3,1,1.04,,8,,1,-1,2,0.46532509,2,,1,1,1,1,2,4,5,4,5,4,5,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,NSQ,AGV,702,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,0,1,7_1,0,1,1,0,Value 1,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,1
150430_1211,5,4,2,0.28972685,0.72907072,1,1,5,AGV,AGV,2,-1,0,0.039999999,-1.0,1.0,-1.0,,-1.0,-1.0,,-1,,,,1,22,21.0,,,,1,1,3,1,1.04,,20,,1,-1,2,0.67928416,3,,1,1,1,1,2,4,5,4,5,2,5,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,NSQ,AGV,704,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,1,7_1,0,1,1,0,Value 1,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,1
150430_1211,5,5,2,0.98427498,0.53758484,1,3,5,AGV,AGV,2,-1,0,-0.079999998,-1.0,-1.0,-1.0,,1.0,-1.0,,-1,,,,1,31,31.0,,,,1,1,1,1,0.92000002,,5,,1,-1,2,0.50078636,1,,1,1,1,1,2,4,5,4,4,2,4,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,NSQ,AGV,705,3,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,0.0,1.0,1,1,7_1,0,1,1,0,Value 1,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,1
150430_1211,6,1,1,0.98377001,0.14252789,-7,-7,-15,AGV,AGV,2,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,27,24.0,,,,0,-7,-1,0,-0.41999999,,21,,1,-1,2,0.032987397,1,,1,-7,-1,-1,1,3,4,4,4,3,4,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,-1.0,1.0,-1.0,,,,,BWL,7,-7,9,6,SM,AGV,701,-9,0,0,0,0,0.5,0.0,AGV vs. SM,negative,1.0,1.0,1,1,7_1,0,1,0,1,Value -7,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,1,1
150430_1211,6,3,1,0.84538138,0.31992191,-1,-7,-15,AGV,SM,1,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,35,34.0,,,,0,-7,-1,0,-0.41999999,,21,,1,-1,2,0.22755852,2,,1,-7,-1,-1,1,3,4,4,4,1,4,,,21,female,,6,Bündnis 90 / Die Grünen,,2,7,,,,,,-1.0,-1.0,1.0,-1.0,,,,,Sozial- / Politikwissenschaften,7,-7,9,6,SM,AGV,703,-9,0,0,0,0,0.5,0.0,AGV vs. SM,negative,0.0,1.0,1,1,7_1,0,1,0,1,Value -1,0,0.0,1.0,,,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,1,0
150430_1211,6,4,1,0.4662784,0.4830882,-1,-1,-15,AGV,SM,1,-1,0,0.83999997,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,19,27.0,,,,1,-7,-7,0,0.83999997,,19,,1,-1,2,0.17069349,3,,1,-7,-1,-1,1,3,4,4,3,1,3,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,-1.0,-1.0,1.0,,,,,BWL,7,-7,9,6,SM,AGV,704,-9,0,0,0,0,0.5,0.0,AGV vs. SM,negative,1.0,1.0,1,1,7_1,0,1,0,1,Value -1,0,0.0,1.0,,,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,1,0
150430_1211,6,2,2,0.67400211,0.45682684,-1,-7,-13,AGV,AGV,2,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,25,5.0,,,,0,-7,1,0,-0.41999999,,10,,1,-1,2,0.70938772,2,,1,-1,-1,1,2,5,6,4,6,5,6,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,SM,AGV,702,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,0.0,1.0,0,1,7_1,0,1,0,1,Value -1,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,1
150430_1211,6,5,2,0.86560839,0.2632165,-1,-7,-13,AGV,AGV,2,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,35,15.0,,,,0,-7,1,0,-0.41999999,,14,,1,-1,2,0.92739236,1,,1,-1,-1,1,2,5,6,4,6,2,6,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,SM,AGV,705,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,0.0,1.0,1,1,7_1,0,1,0,1,Value -1,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,1
150430_1211,6,6,2,0.26116234,0.50868177,1,1,-13,AGV,SM,1,-1,0,0.83999997,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,33,35.0,,,,1,-7,-7,0,0.83999997,,22,,1,-1,2,0.25319389,3,,1,-1,-1,1,2,5,6,4,5,2,5,,,24,female,,4,Die Linke,,1,8,,,,,,-1.0,-1.0,-1.0,1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,SM,AGV,706,-1,0,0,0,0,0.5,0.0,AGV vs. SM,positive,1.0,1.0,0,1,7_1,0,1,1,0,Value 1,0,0.0,1.0,,,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,1,1
150430_1211,7,2,1,0.74118662,0.19817297,-7,-7,-3,AGV,AGV,1,-1,0,-0.79000002,-1.0,1.0,-1.0,,-1.0,-1.0,,-1,,,,0,32,30.0,,,,1,3,1,0,-0.79000002,,14,,1,-1,2,0.084655888,2,,1,-7,1,-7,2,5,6,4,6,5,6,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,RAND,702,-13,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,0,2,7_1,0,1,0,1,Value -7,1,1.0,,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,0,1
150430_1211,7,5,1,0.91113001,0.69270313,1,3,-3,AGV,AGV,1,-1,0,0.33000001,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,28,30.0,,,,0,-7,1,0,0.33000001,,18,,1,-1,2,0.017942229,1,,1,-7,1,-7,2,5,6,4,6,2,6,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,AGV,RAND,705,-13,0,0,0,0,0.5,0.0,AGV vs. RAND,positive,0.0,1.0,1,2,7_1,0,1,1,0,Value 1,1,1.0,,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,7,6,1,0.66492921,0.12013671,-7,1,-3,AGV,RAND,2,-1,0,0.46000001,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,31,31.0,,,,0,-7,3,0,0.46000001,,24,,1,-1,2,0.019317109,3,,1,-7,1,-7,2,5,6,4,5,2,5,,,24,female,,4,Die Linke,,1,8,,,,,,1.0,-1.0,-1.0,-1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,AGV,RAND,706,-13,0,0,0,0,0.5,0.5,AGV vs. RAND,negative,0.0,0.0,0,2,7_1,0,1,0,1,Value -7,0,0.0,,,1.0,Left-skewed,0.0,0.0,0.0,,0.0,7,0.0,0,0
150430_1211,7,1,2,0.29565135,0.95369548,3,1,-5,AGV,AGV,1,-1,0,0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,33,26.0,,,,0,-7,1,0,0.41999999,,17,,1,-1,2,0.31734782,2,,1,3,-1,1,1,3,4,4,4,3,4,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,RAND,701,3,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,1,2,7_1,0,1,1,0,Value 3,1,1.0,,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,0,1
150430_1211,7,3,2,0.14654234,0.29021451,-1,-7,-5,AGV,RAND,2,-1,0,-0.83999997,-1.0,-1.0,-1.0,,1.0,-1.0,,-1,,,,0,31,35.0,,,,1,1,1,0,-0.83999997,,24,,1,-1,2,0.88887668,3,,1,3,-1,1,1,3,4,4,4,1,4,,,21,female,,6,Bündnis 90 / Die Grünen,,2,7,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sozial- / Politikwissenschaften,7,-7,9,6,AGV,RAND,703,3,1,1,1,0,0.5,0.5,AGV vs. RAND,negative,0.0,1.0,1,2,7_1,0,1,0,1,Value -1,0,0.0,,,1.0,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,0,0
150430_1211,7,4,2,0.32316709,0.63258427,1,1,-5,AGV,AGV,1,-1,0,0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,32,30.0,,,,1,1,-7,0,0.41999999,,21,,1,-1,2,0.81154794,1,,1,3,-1,1,1,3,4,4,3,1,3,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,RAND,704,3,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,2,7_1,0,1,1,0,Value 1,1,1.0,,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,8,1,1,0.12571916,0.66105807,1,-10,-30,NSQ,AGV,1,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,31,0.0,,36.0,,1,-10,-10,0,0.0,,18,,1,-1,2,0.36638772,2,,1,1,3,1,1,2,3,4,3,2,3,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,NSQ,701,5,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,,,1,2,7_1,0,1,1,0,Value 1,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,8,2,1,0.0072238203,0.82494152,3,-10,-30,NSQ,AGV,1,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,31,0.0,,31.0,,1,-10,-10,0,0.0,,21,,1,-1,2,0.096130244,3,,1,1,3,1,1,2,3,4,3,1,3,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,NSQ,702,5,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,,,0,2,7_1,0,1,1,0,Value 3,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,0,1
150430_1211,8,3,1,0.39520848,0.61054957,1,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,31,0.0,,38.0,,1,-10,-10,0,0.0,,24,,1,-1,2,0.41074806,1,,1,1,3,1,1,2,3,4,2,1,2,,,21,female,,6,Bündnis 90 / Die Grünen,,2,7,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sozial- / Politikwissenschaften,7,-7,9,6,AGV,NSQ,703,5,1,1,1,0,0.5,0.0,AGV vs. NSQ,positive,,,1,2,7_1,0,1,1,0,Value 1,0,0.0,,1.0,,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,0,0
150430_1211,8,4,2,0.81493598,0.53504682,1,1,3,AGV,AGV,1,-1,0,0.039999999,-1.0,-1.0,1.0,,-1.0,-1.0,,-1,,,,1,32,32.0,,0.0,,1,3,-1,1,1.04,,23,,1,-1,2,0.93448055,2,,1,1,3,3,4,5,6,4,6,5,6,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,NSQ,704,7,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,2,7_1,0,1,1,0,Value 1,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,8,5,2,0.8786279,0.81300581,3,3,3,AGV,AGV,1,-1,0,-0.079999998,-1.0,-1.0,-1.0,,-1.0,1.0,,-1,,,,1,31,33.0,,0.0,,1,1,-1,1,2.9200001,,10,,1,-1,2,0.87887955,1,,1,1,3,3,4,5,6,4,6,4,6,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,AGV,NSQ,705,7,1,1,1,0,0.5,1.0,AGV vs. NSQ,positive,1.0,1.0,1,2,7_1,0,1,1,0,Value 3,1,1.0,,0.0,,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,0,1
150430_1211,8,6,2,0.083005227,0.84354275,3,-1,3,AGV,NSQ,2,-1,0,0.039999999,-1.0,1.0,-1.0,,-1.0,-1.0,,-1,,,,1,35,20.0,,0.0,,1,1,3,1,3.04,,15,,1,-1,2,0.42342836,3,,1,1,3,3,4,5,6,4,5,4,5,,,24,female,,4,Die Linke,,1,8,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,AGV,NSQ,706,7,1,1,1,0,0.5,0.0,AGV vs. NSQ,positive,0.0,0.0,0,2,7_1,0,1,1,0,Value 3,0,0.0,,1.0,,Left-skewed,0.0,0.0,0.0,,0.0,3,0.0,0,0
150430_1211,9,1,1,0.39732423,0.89900887,3,-10,-30,SM,SM,1,Yes,2,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,30,,37.0,,,1,-10,-10,1,3.0,,24,,1,-1,2,0.5933944,1,,1,3,1,-1,1,2,4,4,4,2,4,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,SM,RAND,701,3,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,1,2,7_1,0,1,1,0,Value 3,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,0,1
150430_1211,9,2,1,0.34953949,0.63913554,1,-10,-30,SM,SM,1,Yes,2,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,29,,38.0,,,0,-10,-10,1,1.0,,23,,1,-1,2,0.057282027,2,,1,3,1,-1,1,2,4,4,4,1,4,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,SM,RAND,702,3,1,1,1,0,0.5,1.0,SM vs. RAND,positive,,,0,2,7_1,0,1,1,0,Value 1,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,9,4,1,0.036945991,0.28585693,-1,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,35,,35.0,,,1,-10,-10,0,-1.0,,24,,1,-1,2,0.099341892,3,,1,3,1,-1,1,2,4,4,2,1,2,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,SM,RAND,704,3,1,1,1,0,0.5,1.0,SM vs. RAND,negative,,,1,2,7_1,0,1,0,1,Value -1,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,9,3,2,0.84420419,0.17929557,-7,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,33,,38.0,,,1,-10,-10,0,0.0,,24,,1,-1,2,0.81066602,1,,1,-7,-1,1,3,5,6,4,6,5,6,,,21,female,,6,Bündnis 90 / Die Grünen,,2,7,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sozial- / Politikwissenschaften,7,-7,9,6,SM,RAND,703,-7,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,2,7_1,0,1,0,1,Value -7,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,0,1
150430_1211,9,5,2,0.20238872,0.44672203,-1,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,28,,37.0,,,1,-10,-10,0,0.0,,23,,1,-1,2,0.64236116,3,,1,-7,-1,1,3,5,6,4,6,3,6,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,SM,RAND,705,-7,0,0,0,0,0.5,0.0,SM vs. RAND,negative,,,1,2,7_1,0,1,0,1,Value -1,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,9,6,2,0.44282532,0.62587208,1,-10,-30,SM,SM,1,No,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,30,,36.0,,,1,-10,-10,0,0.0,,16,,1,-1,2,0.80251676,2,,1,-7,-1,1,3,5,6,4,5,3,5,,,24,female,,4,Die Linke,,1,8,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,SM,RAND,706,-7,0,0,0,0,0.5,0.0,SM vs. RAND,positive,,,0,2,7_1,0,1,1,0,Value 1,1,,1.0,,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,10,2,1,0.7457763,0.18694422,-7,-7,-13,AGV,AGV,1,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,35,35.0,,,,0,-7,1,0,-0.41999999,,20,,1,-1,2,0.22399274,1,,1,-7,-7,-7,2,4,6,4,6,4,6,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,SM,702,-21,0,0,0,0,0.5,0.0,AGV vs. SM,negative,1.0,1.0,0,2,7_1,0,1,0,1,Value -7,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,0,1
150430_1211,10,4,1,0.62764275,0.021050172,-7,-7,-13,AGV,AGV,1,-1,0,-0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,32,31.0,,,,1,-7,1,0,-0.41999999,,20,,1,-1,2,0.26180005,2,,1,-7,-7,-7,2,4,6,4,6,2,6,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,SM,704,-21,0,0,0,0,0.5,0.0,AGV vs. SM,negative,1.0,1.0,1,2,7_1,0,1,0,1,Value -7,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,0,1
150430_1211,10,6,1,0.62495887,0.19119073,-7,1,-13,AGV,SM,2,-1,0,0.83999997,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,34,31.0,,,,1,-7,-7,0,0.83999997,,21,,1,-1,2,0.30813751,3,,1,-7,-7,-7,2,4,6,4,4,2,4,,,24,female,,4,Die Linke,,1,8,,,,,,-1.0,-1.0,-1.0,1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,AGV,SM,706,-21,0,0,0,0,0.5,0.0,AGV vs. SM,negative,0.0,0.0,0,2,7_1,0,1,0,1,Value -7,0,0.0,1.0,,,Left-skewed,0.0,0.0,0.0,,0.0,7,0.0,0,0
150430_1211,10,1,2,0.95131469,0.90881526,3,1,-7,AGV,AGV,1,-1,0,0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,31,36.0,,,,1,-7,-1,0,0.41999999,,23,,1,-1,2,0.64598745,1,,1,3,-1,-1,1,3,5,4,5,3,5,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,-1.0,1.0,-1.0,,,,,BWL,7,-7,9,6,AGV,SM,701,1,1,1,0,0,0.5,1.0,AGV vs. SM,positive,0.0,1.0,1,2,7_1,0,1,1,0,Value 3,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,0,0
150430_1211,10,3,2,0.5383864,0.43128607,-1,-7,-7,AGV,SM,2,-1,0,-0.83999997,-1.0,-1.0,-1.0,,-1.0,1.0,,-1,,,,0,35,37.0,,,,1,1,-1,0,-0.83999997,,24,,1,-1,2,0.34255895,3,,1,3,-1,-1,1,3,5,4,5,1,5,,,21,female,,6,Bündnis 90 / Die Grünen,,2,7,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Sozial- / Politikwissenschaften,7,-7,9,6,AGV,SM,703,1,1,1,0,0,0.5,0.0,AGV vs. SM,negative,0.0,1.0,1,2,7_1,0,1,0,1,Value -1,0,0.0,1.0,,,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,0,0
150430_1211,10,5,2,0.73901016,0.28183123,-1,-1,-7,AGV,AGV,1,-1,0,0.41999999,-1.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,29,30.0,,,,1,1,-7,0,0.41999999,,22,,1,-1,2,0.55656809,2,,1,3,-1,-1,1,3,5,4,3,1,3,,,20,male,,8,Nichtwähler,,8,5,,,,,,-1.0,1.0,-1.0,-1.0,,,,,Sonstiges,7,-7,9,6,AGV,SM,705,1,1,1,0,0,0.5,1.0,AGV vs. SM,negative,1.0,1.0,1,2,7_1,0,1,0,1,Value -1,1,1.0,0.0,,,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,0,1
150430_1211,11,2,1,0.011047439,0.7125442,1,-10,-30,NSQ,RAND,1,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,33,,,37.0,,0,-10,-10,0,0.0,,23,,1,-1,2,0.23115836,3,,1,1,1,3,2,4,6,4,6,4,6,,,25,male,,6,CDU/CSU,,9,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,RAND,NSQ,702,5,1,1,1,0,0.5,0.5,NSQ vs. RAND,positive,,,0,2,7_1,0,1,1,0,Value 1,0,,,0.0,1.0,Left-skewed,0.0,0.0,0.0,,0.0,1,0.0,1,1
150430_1211,11,4,1,0.99880612,0.62560052,1,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,32,,,38.0,,0,-10,-10,0,0.0,,24,,1,-1,2,0.67541766,1,,1,1,1,3,2,4,6,4,6,2,6,,,21,male,,6,CDU/CSU,,6,5,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,RAND,NSQ,704,5,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,1,2,7_1,0,1,1,0,Value 1,1,,,1.0,0.0,Left-skewed,1.0,1.0,1.0,,0.0,1,0.0,1,0
150430_1211,11,6,1,0.24748155,0.9955706,3,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,1,34,,,37.0,,0,-10,-10,0,0.0,,23,,1,-1,2,0.70569873,2,,1,1,1,3,2,4,6,4,4,2,4,,,24,female,,4,Die Linke,,1,8,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,Wirtschaftsmathematik,7,-7,9,6,RAND,NSQ,706,5,1,1,1,0,0.5,0.0,NSQ vs. RAND,positive,,,0,2,7_1,0,1,1,0,Value 3,1,,,1.0,0.0,Left-skewed,1.0,1.0,1.0,,0.0,3,0.0,1,0
150430_1211,11,1,2,0.70839661,0.24922737,-7,-10,-30,NSQ,NSQ,2,-1,0,0.0,-2.0,-1.0,-1.0,,-1.0,-1.0,,-1,,,,0,26,,,35.0,,0,-10,-10,0,0.0,,22,,1,-1,2,0.93222249,2,,1,-7,-1,1,1,3,5,4,5,3,5,,,24,female,,7,Nichtwähler,,4,4,,,,,,-1.0,-1.0,-1.0,-1.0,,,,,BWL,7,-7,9,6,RAND,NSQ,701,-7,0,0,0,0,0.5,0.0,NSQ vs. RAND,negative,,,1,2,7_1,0,1,0,1,Value -7,1,,,1.0,0.0,Left-skewed,1.0,1.0,1.0,,0.0,7,0.0,1,1
